TRACTCE,make_sqm,make_dec,serv_sqm,serv_dec,prof_sqm,prof_dec,supp_sqm,supp_dec,make_c,serv_c,prof_c,supp_c,make_15,serv_15,prof_15,supp_15,make_02,serv_02,prof_02,supp_02
506900,0.000007131320567,5,0.000059392192182,7,0.000011069512521,5,0.000069184453259,7,-0.094102126758786,-0.119650975643764,-0.215151165544421,0.202789858798953,0.226555695527146,1.531072224523527,0.316899795636802,1.663948641390979,0.320657822285932,1.650723200167291,0.532050961181223,1.461158782592026
507301,0.000009291494109,5,0.000008703424862,2,0.000017524463573,6,0.000253928301033,9,-0.00346626101236,-0.03966417450757,-0.01225503777586,-0.354544848021238,0.149685566639109,0.113774739865725,0.254406111920144,3.096933326675427,0.153151827651469,0.153438914373295,0.266661149696004,3.451478174696665
501700,0.000090603108877,6,0.001264855282345,8,0.001711591403343,9,0.00033998592341,6,-0.178413334998085,-0.162645605990909,1.062631287268618,-0.749342530201593,0.12400262006447,1.404720425691555,2.110941976276606,0.352269527235072,0.302415955062555,1.567366031682464,1.048310689007988,1.101612057436665
503116,0.000290862797376,8,0.000301375910534,6,0.000091989740134,5,0.000262827828954,5,-0.436528552879234,0.061881833609211,-0.278973244954281,0.769224021333726,1.432111518795505,1.204088736336282,0.408146889536315,0.97968484016715,1.868640071674739,1.142206902727071,0.687120134490596,0.210460818833424
503204,0.000115062990016,7,0.000109484178379,3,0.000024407300913,2,0.000173640512206,4,0.073924294477525,-0.499751170509868,0.006905877305319,0.472070211274233,1.269625884975348,0.980285939369794,0.242688001974014,1.450499388025036,1.195701590497823,1.480037109879662,0.235782124668695,0.978429176750803
507701,0.000173429316412,8,0.000367306630829,8,0.000140863986256,8,0.000751653259996,9,0.047840885202572,0.242424858155902,-0.972948964191663,0.399797743325384,0.564240222766323,0.9696870497528,0.41298087685228,1.851336886620932,0.516399337563751,0.727262191596898,1.385929841043943,1.451539143295548
601601,0.000026867090011,7,0.000483147041505,9,0.000028402352297,7,0.000092576315865,7,-0.065696457281575,-0.191131015396675,0.057065089255003,0.145313907986458,0.19854578648033,2.897214607567725,0.189139742101541,0.517924335173622,0.264242243761905,3.0883456229644,0.132074652846538,0.372610427187164
502908,0.000022600346931,4,0.000152432127175,5,0.000018272620923,3,0.000196671104147,6,-0.081659537197759,-0.290111196124442,-0.122847651763277,0.284811499566463,0.27023490980733,1.478986307105455,0.196886359325615,1.780300364563345,0.351894447005089,1.769097503229897,0.319734011088892,1.495488864996882
502909,0.000069777159221,5,0.000491541321626,7,0.000037989786687,3,0.000204679667049,4,0.223884908560121,-0.055975027747579,0.005722272678222,-0.262850715571262,0.404695337754919,2.31332284486504,0.198550145491565,0.898702598605792,0.180810429194798,2.369297872612619,0.192827872813343,1.161553314177054
508704,0.001141623436993,9,0.000848382253338,9,0.002257573683376,9,0.000217721993095,8,-0.911719985452574,0.087550447637256,0.995182983672243,0.07455800272407,1.192165498452566,0.718896791541146,2.124437920131895,0.172124365846583,2.10388548390514,0.63134634390389,1.129254936459652,0.097566363122513
509107,0,0,0.000230582196699,2,0.000180356371676,5,0.000132413538698,0,-0.1567824651822,-0.297495173446335,-0.141494662343342,0.397577357786505,0,1.605721276161955,1.394771357323401,0.860284035137254,0.1567824651822,1.90321644960829,1.536266019666743,0.462706677350749
511701,0.000005863905821,4,0.000036703706807,6,0.000018569035101,6,0.000029102347409,4,-0.870651765421512,1.218517677350763,-0.540779248733569,-0.024334846527531,0.303010155416499,1.539009928865048,0.864665184547331,1.138477880766726,1.173661920838011,0.320492251514285,1.4054444332809,1.162812727294257
511907,0.000005176528873,0,0.000052915628476,2,0.000014954416743,2,0.000148393827682,4,-0.218127691684007,-0.110669713130933,0.044426994879793,-0.02095919308424,0.109004952013468,0.904175724902718,0.283769362456591,2.365646255869591,0.327132643697475,1.014845438033651,0.239342367576798,2.386605448953831
511912,0.000005718773913,1,0.000011846031676,1,0.00001347996708,2,0.000086190092542,3,-0.030277962796367,-0.139129028377983,-0.038789224119212,-0.127846189464551,0.227462907995583,0.382333054406107,0.483153276602919,2.595322820889261,0.25774087079195,0.52146208278409,0.521942500722131,2.723169010353812
512017,0.000025647466259,4,0.000052164338155,3,0.000004781730998,1,0.000084332346683,3,0.57443785492156,-0.356768459656346,0.032901604854664,-0.386352988225839,0.716448925053797,1.182430890243024,0.12036891526479,1.783451619538313,0.142011070132237,1.53919934989937,0.087467310410126,2.169804607764152
252904,0.000100160233115,9,0.000014290763578,8,0.000004174829809,7,0.000024156921204,9,1.041964709804409,-0.288803765538026,-0.65302856065452,0.351373814981192,3.271026326688455,0.378708841418333,0.122861532039496,0.597250709628395,2.229061616884046,0.667512606956359,0.775890092694016,0.245876894647203
253500,0.000001997065808,9,7.87740844e-7,6,1.79719127e-7,5,7.70944664e-7,6,0.553099056894242,-0.053582100140801,-0.13975457156399,-0.023473134781091,2.492938242328394,0.797928183487739,0.202163096402865,0.72856571389283,1.939839185434152,0.85151028362854,0.341917667966855,0.752038848673921
252305,0.000016175040227,8,0.000023029579238,8,0.000008923439505,8,0.0000119536473,7,0.180774178904669,-0.0464317854581,-0.27798807445615,0.21484359180146,1.255357899535973,1.45033888394887,0.624083803893662,0.702342593148098,1.074583720631304,1.49677066940697,0.902071878349812,0.487499001346638
251802,0.000157173575758,8,0.000602701773707,9,0.000075134655078,7,0.000738756419389,9,0.022090284983379,-0.943080375917475,-0.288752768730919,1.066703953908727,0.465697285311732,1.449065241699632,0.200610152267699,1.657111835638222,0.443607000328353,2.392145617617107,0.489362920998618,0.590407881729495
503207,0.000033806534292,3,0.000012293285197,0,0.00000153666065,0,0.000080674684107,1,-0.579349356638257,-0.136272084300588,-0.91596607475196,1.521057562742603,1.228572113844409,0.362517734014628,0.050322986893499,2.219543468725995,1.807921470482666,0.498789818315216,0.966289061645459,0.698485905983392
502910,0.000015156706617,1,0.001961951467705,9,0.000136410359557,6,0.000267768483575,5,-0.055168383447036,0.111080257427253,0.004414098391717,-0.158164325711505,0.029679566142281,3.117469843582739,0.240706875427287,0.396952500337316,0.084847949589317,3.006389586155486,0.23629277703557,0.555116826048821
503001,0.00002560863836,3,0.000084392103687,3,0.00001280431918,1,0.000204869106881,5,0.197780953241366,-0.116811844475659,-0.134881056651537,-0.215706664766344,0.364425476042658,0.974507874019118,0.164197738762626,2.207115677333822,0.166644522801292,1.091319718494777,0.299078795414163,2.422822342100166
503208,0.000027187954046,3,0.000001754061551,0,0.00000613921543,0,0.000079809800586,0,1.067793298638309,-0.844132212702747,-0.194800272685798,-0.200041162955741,1.103455557490025,0.057767616011873,0.224532716330156,2.452228432877423,0.035662258851716,0.90189982871462,0.419332989015954,2.652269595833164
251200,0.000022528638705,2,0.000254490177965,5,0.000153528500805,7,0.00029203790914,5,-0.137627690340377,-0.65915647091143,0.507728419998549,0.150963362356865,0.145381893274313,1.332624190389367,0.892797194724857,1.426727325932414,0.28300958361469,1.991780661300797,0.385068774726308,1.275763963575549
500100,0.001232614664691,9,0.001369456225186,9,0.000288251804238,8,0.000366818631746,7,-0.265696758717877,0.647201385266695,-0.127589572631052,-0.019181799628697,1.764636165391615,1.590879541530806,0.371867579985047,0.397562681105211,2.030332924109492,0.943678156264111,0.499457152616099,0.416744480733908
500200,0.000560685924524,8,0.00092435800508,9,0.000557709884584,9,0.010011993563068,9,-0.400132049267791,-0.309860215218196,-0.471560545468843,0.803091192697717,0.216883237856254,0.290140154651248,0.194403067844465,2.931927824826645,0.617015287124045,0.600000369869444,0.665963613313308,2.128836632128928
500300,0.000440437827623,9,0.001444855095747,9,0.000139625977988,8,0.000222443347285,7,-0.196753803457451,1.54175111549623,-0.823131709872956,-0.571599971259309,0.913852235891804,2.43263503876037,0.261063425839461,0.349411478068853,1.110606039349255,0.89088392326414,1.084195135712417,0.921011449328162
252502,0.000283494991917,7,0.000346864460699,5,0.000635918177948,8,0.004026740630293,9,-0.020827041353985,-0.051532390933417,0.024746983525523,-0.294877032728378,0.249750546428673,0.247960302629413,0.504836483933485,2.685598535926161,0.270577587782658,0.29949269356283,0.480089500407962,2.980475568654539
250200,0.00001712631773,2,0.000213706660369,5,0.00005808055578,5,0.000233811468139,5,-0.039327145370967,0.3084757972764,-0.053795334747691,-0.462006228889307,0.152776012991336,1.54692952934358,0.466885489511912,1.579004482608245,0.192103158362303,1.23845373206718,0.520680824259603,2.041010711497552
500400,0.000137276348157,6,0.000305390136842,5,0.00063962820192,8,0.001195696887571,8,-0.179754507569231,0.144509466944293,-0.824721840187585,0.518425561115174,0.281001120838212,0.507257688460588,1.179854291618093,1.852933410901409,0.460755628407443,0.362748221516295,2.004576131805678,1.334507849786235
500600,0.000191704644007,7,0.001040257758176,8,0.000826261876494,9,0.001002362654128,9,-0.5234955147062,0.717932675348991,-0.208819456713947,-0.183267890526289,0.292073639327177,1.286062245275248,1.134399120911681,1.156141484329295,0.815569154033377,0.568129569926257,1.343218577625628,1.339409374855584
500901,0.000738121898919,8,0.003307674073352,9,0.001447107407092,9,0.010425278098645,9,0.066101454683108,-0.94146290965747,-1.206665419291986,1.705206839988387,0.216221605037901,0.786239760784972,0.381997218691564,2.311985064071082,0.150120150354793,1.727702670442442,1.58866263798355,0.606778224082695
500902,0,0,0.000103092492742,1,0.000016494798839,0,0.000474225466611,1,0,-1.990516831691904,-0.396155129572304,2.0468376498473,0,0.656906050135013,0.116721372377978,2.819201872809705,0,2.647422881826917,0.512876501950282,0.772364222962405
501000,0.000138303085107,6,0.001490184592689,8,0.001132590129393,9,0.001057831705011,8,-0.083141567616637,0.419114452301519,-0.651602936973368,0.054605024611485,0.168871728268825,1.476476183731844,1.246195820455775,0.977840539505563,0.252013295885462,1.057361731430325,1.897798757429143,0.923235514894078
503210,0.000005050018484,0,0.000011993793898,0,0.000009468784657,1,0.00024555714876,6,-0.022342622629512,-0.557092921166784,-0.009240844932515,0.186303051304368,0.086552011395071,0.166802315839387,0.146240234533894,3.186127551847239,0.108894634024583,0.723895237006171,0.155481079466409,2.999824500542871
503211,0.000125603070473,6,0.000062329343242,2,0.000026442751679,2,0.000242706685049,4,0.112419239044458,-0.924011070541592,-0.255718431307978,1.063199059585528,1.281358716218922,0.515969843015138,0.243089139167359,1.874470407993919,1.168939477174464,1.43998091355673,0.498807570475337,0.811271348408391
503002,0.000061611876277,5,0.000198771648464,5,0.000172366558631,7,0.000247914454542,5,0.26143503076742,0.104511228494414,-0.269992896955796,-0.303690732769742,0.42208095643146,1.104961280192619,1.064076304221653,1.285758935095521,0.16064592566404,1.000450051698205,1.334069201177449,1.589449667865263
503003,0.000053645003119,6,0.000147523758578,5,0.000118637987667,7,0.000194978953645,6,0.016227326189613,-0.112119021888152,-0.415660218575653,0.326977754761488,0.485922765377339,1.084329409569555,0.968389742775208,1.337063660719507,0.469695439187726,1.196448431457707,1.384049961350861,1.010085905958019
511800,8.16664906e-7,6,3.90578868e-7,1,0.000001157533737,6,0.000001214345209,2,-0.157456560910199,0.106266432607609,1.086403821254659,-0.952509819229441,1.063975804761087,0.41291237437058,1.358970264115029,1.19772303167816,1.221432365671286,0.306645941762971,0.27256644286037,2.150232850907601
512305,0.000005178246524,5,0.000003273604124,1,0.000002440323075,3,0.000004225925324,0,0.307450631425461,0.256961121995342,0.024604522149569,-0.477997119291874,1.597165733898122,0.819322191664458,0.678270652086203,0.986768912961534,1.289715102472661,0.562361069669116,0.653666129936634,1.464766032253408
511914,0.000028092632625,5,0.000105887615279,5,0.000050422673942,6,0.000105167291365,4,0.298295373174809,-0.102357376590652,-0.832494203631859,0.403523089284249,0.452379589409127,1.383620623806763,0.731686214906728,1.282087392903985,0.154084216234318,1.485978000397415,1.564180418538587,0.878564303619736
507302,0.000007835139184,5,0.000044062126808,7,0.000012468823648,6,0.000035974241199,6,-0.044233071368156,0.212730706687046,-0.2510256638517,-0.096527951248534,0.364112539121394,1.66155863804427,0.522159086507025,1.265630524260381,0.40834561048955,1.448827931357224,0.773184750358725,1.362158475508915
504307,0.000017088379645,2,0.000166169760681,5,0.000037712286112,4,0.000266932275137,6,0.023643630722983,0.012473921388044,-0.152020191417327,-0.165366692338773,0.163317269086201,1.288678303569209,0.324789905747417,1.931339808518406,0.139673638363218,1.276204382181165,0.476810097164744,2.096706500857179
503504,0.00002407602393,2,0.000343306267153,6,0.00003120966065,2,0.000250568989792,4,0.060098774590448,0.843220582283916,0.097765677754343,-1.223593233824976,0.172940548867521,2.001036891180502,0.202017759884962,1.362591789075154,0.112841774277073,1.157816308896586,0.104252082130619,2.58618502290013
502702,0.000500082527079,9,0.00014443172986,6,0.000129955656708,8,0.001520316682653,9,0.124626099450809,0.029562681526278,-0.014303199703777,-0.283322752725299,1.016164044894965,0.238147514639914,0.237960991428652,2.338743446485928,0.891537945444156,0.208584833113636,0.252264191132429,2.622066199211227
501900,0.000597024342749,8,0.000540750108926,8,0.000331823930477,8,0.000770374856137,8,0.058548116838462,-0.57018821659374,-0.063667516449482,0.634227735104552,1.242835522275031,0.913438959739572,0.62246904564727,1.214087805231342,1.184287405436569,1.483627176333312,0.686136562096752,0.57986007012679
504318,0.001743365624803,9,0.000614416111133,9,0.000147991352644,8,0.000650841227341,9,1.149697100745908,0.140564606332508,-0.736154126048511,-0.304726161522104,2.575321210672109,0.736489939213421,0.197000670296992,0.727854146652872,1.425624109926201,0.595925332880913,0.933154796345503,1.032580308174976
507500,0.000009440096895,3,0.000058258883695,4,0.000112741728633,8,0.000105459368171,6,-0.067673719749745,0.061030432610691,0.267057591248103,-0.477053031316363,0.153966638195124,0.77103418050564,1.657003029758314,1.302152110309086,0.221640357944869,0.710003747894949,1.389945438510211,1.779205141625449
512200,7.17903439e-7,7,0.000002029021825,7,2.38041667e-7,4,2.00257275e-7,0,-0.609176558705432,0.651469043862372,0.023852732184313,0.078928374447775,1.050970375614232,2.410307522886848,0.314026183337193,0.221941809204019,1.660146934319664,1.758838479024476,0.29017345115288,0.143013434756244
507203,0.000102177977383,7,0.000091626990588,4,0.001370517653157,9,0.000338742207628,7,-0.722927313323576,-0.221672435602039,1.153884942269956,-0.238031277990701,0.250361858464937,0.182177855281096,3.026104608415112,0.628357144688863,0.973289171788513,0.403850290883135,1.872219666145156,0.866388422679564
503802,0.00001134447732,2,0.00014986651618,5,0.000022091876887,2,0.000309883354174,6,-0.725340837286377,0.641531850969732,-0.048088906207253,-0.166272035580245,0.10726005165167,1.149792362037769,0.188223811147054,2.218084758040911,0.832600888938047,0.508260511068037,0.236312717354307,2.384356793621156
512602,0.000031932724088,9,0.000039856732322,9,0.00000237720247,7,0.000009220664126,8,-0.257429252975682,0.632163913448362,0.054490182768252,-0.160733563110946,1.785666638524134,1.808537021018875,0.119789575798502,0.390348934036668,2.043095891499816,1.176373107570513,0.06529939303025,0.551082497147614
507703,0.000028793637645,7,0.0000140937279,2,0.000020155546351,6,0.000081228367251,7,-0.5728902166035,-0.199829603940054,0.272836519898201,0.450686279299728,0.930638683448317,0.369633858126391,0.587039843430419,1.987552770834346,1.503528900051817,0.569463462066445,0.314203323532218,1.536866491534618
503115,0.000159386816669,8,0.000037661019973,4,0.0000910141316,8,0.000093704204455,6,0.472642848888712,-0.444304007841676,-0.31600571718392,0.465754386131488,1.946791318549399,0.373267672692102,1.001761349780697,0.866467865547559,1.474148469660687,0.817571680533778,1.317767066964617,0.400713479416071
512402,0.000007947258489,8,0.000005925411871,5,0.000003803473836,7,0.000003202925336,2,-0.444059590325228,-0.188425036323182,0.591998760932114,0.365209862447436,1.774886746617503,1.073824102817059,0.765459431510421,0.541534963104219,2.218946336942731,1.262249139140241,0.173460670578307,0.176325100656783
507001,0.000039893515281,8,0.000187675153648,9,0.000085975961653,9,0.000164926650175,9,0.138838236321059,-0.219549245504065,-0.037241524108879,-0.028688978983452,0.388786234195912,1.484146082268328,0.75504711570778,1.216818460466818,0.249947997874853,1.703695327772393,0.792288639816659,1.24550743945027
508304,0.000040909758916,4,0.000254721140423,5,0.00011037916085,6,0.000192198678683,4,0.112369112766183,0.098793542484616,-0.322703757167726,-0.082139115759351,0.318888321983486,1.611157445285978,0.77533112903462,1.134196940829899,0.206519209217303,1.512363902801362,1.098034886202346,1.21633605658925
506604,0.000022819669048,4,0.000405456619689,8,0.00008842621756,7,0.000274651016754,7,-0.117268103814462,-0.327535233588945,-0.189622922882857,0.452042305611842,0.134463140256915,1.938650851974144,0.469530052016871,1.225184511563241,0.251731244071377,2.266186085563089,0.659152974899728,0.773142205951399
512308,0.000012293850092,7,0.000041609954158,7,0.000006754862688,5,0.000024385054303,5,-0.449465976612493,0.781924997837123,0.158039876484518,-0.528443514821371,0.674077926712885,1.851316736177164,0.333754519905259,1.012213904452393,1.123543903325378,1.069391738340041,0.175714643420741,1.540657419273764
501200,0.000013234411303,1,0.000172047346945,3,0.000020453181105,1,0.00030679771658,4,-0.346234918514796,-0.338570210802171,-0.366573701126605,0.764919140114222,0.120405835100949,1.270141726232882,0.167684225106391,2.113106608891046,0.466640753615745,1.608711937035053,0.534257926232996,1.348187468776824
501300,0.00003346593118,2,0.000195441038094,3,0.000156620557925,6,0.00029851610613,3,0.100503295109169,-0.228444080220902,0.440422944536846,-0.493428813810856,0.228130607334122,1.081079671079336,0.962094756274057,1.54054642286506,0.127627312224953,1.309523751300238,0.521671811737211,2.033975236675916
501401,0.000562844247072,8,0.000164246363914,4,0.000121181768498,6,0.000335503243361,5,0.023912882846859,-0.500702813552232,0.112655867000236,0.67849637686109,2.217089816427341,0.524991312351556,0.43015084439803,1.00050245232355,2.193176933580482,1.025694125903788,0.317494977397794,0.32200607546246
501800,0.000136955753913,7,0.000174424780927,5,0.0000452212395,4,0.00011046902792,2,-0.068825397182176,0.410490621871248,0.078867834873149,-0.306280287167635,1.367294326623521,1.413029445601622,0.406829679657683,0.834927258597224,1.436119723805697,1.002538823730374,0.327961844784534,1.141207545764859
503105,0.000430307722761,8,0.000633240162689,8,0.000047748809395,5,0.000131877664043,3,0.812169297147248,-0.031022877549387,-0.62657229264879,-0.021062894266193,1.614029784055538,1.927356944461972,0.161392514893007,0.374481207796372,0.80186048690829,1.958379822011359,0.787964807541797,0.395544102062565
507401,0.000016737474246,4,0.000033784901719,3,0.00005393186146,6,0.000124601197165,6,-0.304995353311317,-0.210799096178392,-0.497548352255636,0.741153817814706,0.340732664615847,0.558094579860307,0.989367627301291,1.920314855718164,0.645728017927164,0.768893676038699,1.486915979556927,1.179161037903458
507100,0.000085628003006,7,0.000310262504398,7,0.000406455001281,8,0.000249655671102,6,-0.661197527878152,0.214966095446591,0.329134069068262,0.043000011878653,0.379545666248444,1.11593477675367,1.623488179439148,0.837753085248572,1.040743194126596,0.900968681307079,1.294354110370886,0.794753073369919
507805,0.000012275605997,2,0.000309250843397,7,0.000081679993752,6,0.000242207149103,6,-0.167756787858114,0.107551246221911,-0.199736677201983,0.033095108443449,0.0886889026786,1.813003032881769,0.531778132531124,1.324767537598667,0.256445690536714,1.705451786659858,0.731514809733107,1.291672429155218
507702,0.000002901185858,2,0.000002775047342,0,0.00000769444945,4,0.000072781923483,7,-0.070798515149924,0.036520297838581,-0.497825486903903,0.086586747724485,0.157026004567961,0.121878674484786,0.375285700940029,2.982262972920144,0.227824519717885,0.085358376646205,0.873111187843932,2.895676225195659
505303,0.000009219387082,1,0.000248001512498,5,0.000047018874117,3,0.000137368867517,2,-0.052733933654882,-0.484547352451996,-0.203355214771789,0.569901748657771,0.097348426177651,2.124919645764499,0.447391314584483,1.098099217264319,0.150082359832533,2.609466998216495,0.650746529356272,0.528197468606548
503707,0.000064898962717,4,0.000103308552896,2,0.000039734058806,2,0.000250324570479,3,0.473226995107027,-0.831865428926288,-0.394826175167184,0.566347503882543,0.660365581160588,0.852990607527916,0.36433260742259,1.928308574274665,0.187138586053561,1.684856036454204,0.759158782589774,1.361961070392122
502001,0.000067703344239,5,0.000403211027912,7,0.000153460913608,7,0.000533351900727,7,-0.043349949984313,-0.091381881551904,0.188980656030405,-0.24167620055447,0.272689451105816,1.317807318352719,0.556986198014211,1.626291688032204,0.316039401090129,1.409189199904623,0.368005541983806,1.867967888586674
502002,0.00007111597906,5,0.000818944946363,7,0.000064448856023,4,0.000242238803673,3,-0.251932006181297,0.777163453562501,-0.206785619762324,-0.445160983151955,0.277095018839559,2.589271134214622,0.226289902994631,0.714548344364315,0.529027025020856,1.812107680652121,0.433075522756955,1.15970932751627
501501,0.002007210054123,9,0.000054859438778,1,0.000079062132357,3,0.000103264825936,0,0.454420727212097,0.04361661104257,0.12908575174962,0.162421557589562,4.170207821497749,0.092486327001036,0.148020489485804,0.162421557589562,3.715787094285653,0.048869715958466,0.018934737736184,0
501502,0.00007428561631,5,0.000086666552362,2,0.000014632015334,1,0.000175584184006,2,-0.057933604281268,0.398151885709138,0.054013934889987,-0.469681702180217,0.986401649096232,0.933817215884234,0.175082058566967,1.765065520367815,1.0443352533775,0.535665330175096,0.12106812367698,2.234747222548032
501600,0.000105913401025,6,0.00016995406211,4,0.000068966865784,5,0.000444179457011,7,-0.17321021366998,0.295090986575686,-0.638668040969579,0.275096289956785,0.6259372114405,0.815028326427658,0.367289729522378,1.987305820018706,0.79914742511048,0.519937339851972,1.005957770491957,1.712209530061921
502101,0.000235003790234,8,0.000133619411704,5,0.000167934124437,8,0.000347826406343,7,1.017239290541215,-0.188423590603392,-0.558924154000311,-0.367903337465064,1.239077781003572,0.57168204828681,0.797904831282262,1.388393689742585,0.221838490462357,0.760105638890202,1.356828985282573,1.756297027207649
502102,0.000033885811769,4,0.00016109648218,5,0.000397186154341,8,0.000603834055621,8,0.068633290380838,-0.468105927219013,-0.417674802979062,0.498634090854968,0.132114429376905,0.509659018181851,1.395451985605738,1.78228167267981,0.063481138996067,0.977764945400864,1.8131267885848,1.283647581824842
502201,0.000005157121814,0,0.000139242288991,3,0.000112425255556,5,0.000461046690216,6,-0.125556186216851,-0.451373613390952,-0.171071308404366,0.413955397550442,0.033498488605671,0.733922621530153,0.658067047717221,2.267196228748314,0.159054674822522,1.185296234921105,0.829138356121587,1.853240831197872
502202,0.000035516683597,3,0.0031370110787,9,0.001078819264257,9,0.000764496614424,8,-0.077047888129013,1.77518299803265,-1.147622268298901,-0.886739978558796,0.03301815977277,2.366452588552227,0.90376930922513,0.538049712528479,0.110066047901783,0.591269590519577,2.051391577524031,1.424789691087275
502701,0.000253365593316,8,0.000547430184654,8,0.000119230867443,7,0.000639719461858,8,0.000113930594709,-0.001181223102933,-0.0742364877438,-0.010470486772164,0.75745733529878,1.328007644462581,0.321208980656486,1.447859699177127,0.757343404704071,1.329188867565514,0.395445468400286,1.458330185949291
502800,0.000063221189771,6,0.000174855002341,5,0.000055247346016,5,0.000181120165291,5,0.355250217169749,0.118587632887297,-0.440829794588245,-0.205433217486654,0.621358760076771,1.394501928661161,0.489304960796998,1.347637059968704,0.266108542907022,1.275914295773864,0.930134755385243,1.553070277455358
502903,0.000017528137152,3,0.000010623113425,0,0.000027620094906,3,0.000036118585646,0,-0.22794543674292,-1.05370996935796,0.172753934290166,1.109709143406655,0.889472007277527,0.437431080783546,1.263019705731646,1.387565958208225,1.117417444020447,1.491141050141506,1.09026577144148,0.27785681480157
502906,0.000016189731003,2,0.000167725613186,5,0.000033027051245,3,0.000119804009419,3,-0.13871695309865,0.161238683232732,0.115787584594048,-0.29705499275931,0.224182192976416,1.884612926602728,0.412116230165322,1.255912004877099,0.362899146075066,1.723374243369996,0.296328645571274,1.552966997636409
503110,0.000334023850313,7,0.000428902220246,5,0.000033792296141,2,0.00030153125787,3,-0.445199207085715,0.510629873697101,-0.013357211451837,0.077282497321739,1.41821104233696,1.477688781179448,0.129291366326376,0.969219410000788,1.863410249422675,0.967058907482347,0.142648577778213,0.891936912679049
502400,0.000047024589337,6,0.000362387906717,8,0.000072029728112,7,0.000152643309832,6,-0.015126520818476,0.053215974635221,-0.276756508983214,0.113658522740235,0.345813237994463,2.162477493915906,0.477327895987164,0.849807884438418,0.360939758812939,2.109261519280685,0.754084404970378,0.736149361698183
510200,0.000007915334657,2,0.000032038259328,2,0.000037315149099,5,0.000160568217336,6,-0.002087611734912,-0.348296747053183,-0.390876376410033,0.384062681486502,0.155186659099998,0.50970079579414,0.659263028771971,2.383258040179681,0.15727427083491,0.857997542847323,1.050139405182004,1.999195358693179
512309,0.00002934093321,7,0.000017050957412,3,0.000002214410054,1,0.000013840062835,1,1.256279005292434,-1.036452859328641,0.051315245014792,0.021056750395943,2.190943701570935,1.033159472893195,0.149006007291036,0.782387198744599,0.934664696278501,2.069612332221836,0.097690762276244,0.761330448348656
512503,0.000010059595234,6,0.000005433649981,2,0.000003083963502,3,0.000012702992522,2,-0.339415996690702,0.28815883363456,-0.306520734354082,0.410140669055996,1.499599946257268,0.657276138050582,0.41427867379226,1.433597817012357,1.83901594294797,0.369117304416022,0.720799408146342,1.023457147956361
504601,0.000130004477103,9,0.000205310397304,9,0.000982538729106,9,0.000052561497005,8,-1.093809296904472,0.157158874052043,1.014578959671241,-0.013079655317347,0.442354675065484,0.566871408859686,3.012662132784138,0.135396181824524,1.536163971969956,0.409712534807643,1.998083173112897,0.148475837141871
511909,0.000002472753133,4,0.000002305108853,1,0.000005448439107,6,0.000005657994457,1,-0.321553885277126,-0.090218547947033,-0.622900064284024,0.890621314181487,0.725900757838148,0.549097194413647,1.44130876709482,1.257434539576016,1.047454643115274,0.63931574236068,2.064208831378844,0.366813225394529
510001,0.000020277317054,5,0.000015771246597,1,0.000077166456566,7,0.000354853048443,8,-0.063270383285979,-0.503141729953797,0.178067383323485,0.069204621424328,0.202006770277666,0.127491946769886,0.692743451947277,2.676272630160586,0.265277153563645,0.630633676723683,0.514676068623792,2.607068008736258
500500,0.000044507816374,6,0.000167255688898,6,0.000111503792599,7,0.001137994589171,9,0.003893046350546,-0.124610290876112,0.005939492997033,-0.250265652125275,0.142027577211093,0.433090429308634,0.320637614150213,2.749178678405529,0.138134530860547,0.557700720184746,0.31469812115318,2.999444330530804
512100,0.000010720394723,8,0.000003422145547,4,6.11097419e-7,2,0.000001972971667,1,1.968133471302473,0.644812935733995,-2.889763618568574,0.369927749061554,2.988596683653871,0.774134294739483,0.153516627553499,0.416393327351906,1.020463212351398,0.129321359005488,3.043280246122073,0.046465578290352
507402,0.00013625235644,7,0.000197758122356,6,0.000079017824268,7,0.000290016771231,7,0.53076764463821,-0.304097273711059,-0.580156969893166,0.224329053075993,0.90370211837006,1.064331474473915,0.472274811687323,1.456232671117554,0.37293447373185,1.368428748184974,1.052431781580489,1.231903618041561
502907,0.000013584139437,1,0.000176593812685,4,0.000008789737283,1,0.000090294573907,1,-0.055771162380647,-0.478986108510259,0.071983279981376,0.357070408404433,0.218980175238842,2.309986534751013,0.127684153209059,1.101946982329078,0.274751337619489,2.788972643261272,0.055700873227683,0.744876573924645
503336,0.0000142530028,1,0.000179807112248,4,0.000021927696616,1,0.000382638305942,5,0.017454269209159,-0.01826931459408,-0.403531634066613,0.056093206277179,0.11102356223594,1.13651965421161,0.153918293245685,2.256439071825522,0.093569293026781,1.15478896880569,0.557449927312298,2.200345865548343
406100,0.000629804551637,9,0.000672659469449,8,0.000133446959262,7,0.000676456740647,8,-0.459726677707441,0.021344552226357,-0.093652254516454,0.647260126837752,1.390275023561603,1.204901328321602,0.265455694344985,1.130475965022427,1.850001701269044,1.183556776095245,0.359107948861439,0.483215838184675
501402,0.000284030198798,6,0.000142968220871,2,0.000028593644174,1,0.000101030876082,0,0.609060899762308,0.287112816164737,-0.029045114329903,-0.554187471329745,2.379402234494896,0.971861005679198,0.215854592753795,0.640742962873248,1.770341334732588,0.684748189514461,0.244899707083698,1.194930434202993
